pays,ville,coordonnesgroup
États-Unis,Philadelphie,Point(-75.163611111 39.952777777)
États-Unis,Portsmouth,Point(-70.76075 43.07572) | Point(-82.965555555 38.743055555) | Point(-95.519722222 41.650833333) | Point(-76.29827 36.83543)
États-Unis,Princeton,Point(-96.5 33.181111111) | Point(-93.5858 40.3989) | Point(-81.095833333 37.368055555) | Point(-89.4669 41.3786) | Point(-90.343055555 41.673333333) | Point(-95.2703 38.4883) | Point(-89.129722222 43.850277777) | Point(-87.5706 38.3536) | Point(-93.581666666 45.57) | Point(-87.8825 37.1078)
États-Unis,Willcox,Point(-109.835555555 32.255555555)
États-Unis,Winslow,Point(-110.700833333 35.028611111) | Point(-94.131388888 35.798611111)
États-Unis,Winton,Point(-91.800833333 47.926388888)
États-Unis,York,Point(-99.574166666 48.312222222) États-Unis,Copperhill,Point(-84.374254 34.992108)
États-Unis,Encinitas,Point(-117.271666666 33.044444444)
États-Unis,Escobares,Point(-98.9675 26.4064)
États-Unis,Roman Forest,Point(-95.1561 30.1778)
États-Unis,Bell,Point(-118.182777777 33.978333333)
États-Unis,Berkley,Point(-83.183611111 42.503055555) | Point(-94.113888888 41.946111111)
États-Unis,Chautauqua,Point(-96.1783 37.0261)
États-Unis,Dixon,Point(-92.0961 37.9953) États-Unis,Durango,Point(-90.775833333 42.56) | Point(-107.88 37.2753)
États-Unis,La Crescent,Point(-91.30403 43.82802)
États-Unis,Lamberton,Point(-95.267222222 44.229166666)
États-Unis,Matthews,Point(-89.58639 36.7575)
États-Unis,Onamia,Point(-93.66775 46.07052)
États-Unis,Oroville,Point(-121.3925 39.513888888) | Point(-119.435 48.938611111)
États-Unis,Pierz,Point(-94.10471 45.98163)
États-Unis,Pine City,Point(-92.968611111 45.826111111)
États-Unis,Racine,Point(-87.805833333 42.726111111) | Point(-92.48295 43.77607)
États-Unis,San Mateo,Point(-122.313055555 37.554166666)
États-Unis,Santa Barbara,Point(-119.714166666 34.425833333)
États-Unis,Blakesburg,Point(-92.636111111 40.962777777)
États-Unis,Desert Hot Springs,Point(-116.508055555 33.961111111)
États-Unis,Du Quoin,Point(-89.2333 38.0)
États-Unis,Watseka,Point(-87.736388888 40.776111111)
États-Unis,Baltic,Point(-96.737777777 43.762222222)
États-Unis,Floydada,Point(-101.337222222 33.983888888)
États-Unis,Muenster,Point(-97.3756 33.6508)
États-Unis,Pratt,Point(-98.738055555 37.650277777)
États-Unis,Taunton,Point(-71.090277777 41.9) | Point(-96.065833333 44.593611111)
États-Unis,Abilene,Point(-97.217222222 38.919722222) | Point(-99.745555555 32.446388888)
États-Unis,Camden,Point(-87.295743 31.998851) États-Unis,Colo,Point(-93.3175 42.016944444)
États-Unis,Conger,Point(-93.528333333 43.615)
États-Unis,Coolidge,Point(-111.523055555 32.977222222) | Point(-102.01 38.0422)
États-Unis,Denton,Point(-97.133333333 33.216666666) | Point(-82.6964 31.7228) | Point(-95.27 39.7317)
États-Unis,Hanover,Point(-93.666388888 45.155833333) | Point(-96.8753 39.8908)
États-Unis,Marlborough,Point(-71.552777777 42.345833333)
États-Unis,Montezuma,Point(-84.0272 32.3028) | Point(-92.525277777 41.584722222) | Point(-100.443333333 37.595833333)
États-Unis,Oran,Point(-89.6542 37.0844)
États-Unis,Patterson,Point(-93.8806 41.3489) | Point(-82.1401193 31.3874383)
États-Unis,Riverton,Point(-108.395 43.027777777)
États-Unis,Saint Helena,Point(-122.469722222 38.502777777)
États-Unis,San Francisco,Point(-122.416388888 37.7775)
États-Unis,Sun City,Point(-98.9175 37.3792)
États-Unis,Zanesville,Point(-82.0122 39.9461)
États-Unis,Davis City,Point(-93.812222222 40.639444444)
États-Unis,Menomonee Falls,Point(-88.110277777 43.151111111)
États-Unis,Nicoma Park,Point(-97.328611111 35.491388888)
États-Unis,North Buena Vista,Point(-90.956666666 42.679166666)
États-Unis,Aliquippa,Point(-80.263055555 40.615)
États-Unis,Attapulgus,Point(-84.4839 30.7483)
États-Unis,Cathedral City,Point(-116.464722222 33.807777777)
États-Unis,East Moline,Point(-90.4353 41.5119)
États-Unis,Essexville,Point(-83.843611111 43.611388888)
États-Unis,Seal Beach,Point(-118.0825 33.759166666)
États-Unis,St. Donatus,Point(-90.538888888 42.360555555)
États-Unis,Akeley,Point(-94.726944444 47.004166666)
États-Unis,Cumming,Point(-84.139166666 34.206944444) | Point(-93.7619 41.4858)
États-Unis,Kelso,Point(-122.906 46.1419)
États-Unis,La Quinta,Point(-116.2975 33.675277777)
États-Unis,Saint Augustine Beach,Point(-81.272222222 29.843611111)
États-Unis,Searsboro,Point(-92.703611111 41.579444444)
États-Unis,Bonaparte,Point(-91.800833333 40.7)
États-Unis,Columbus,Point(-83.000555555 39.962222222) 
États-Unis,Graham,Point(-98.5792 33.1008) 
États-Unis,Hector,Point(-94.71555 44.74385)
États-Unis,Murray,Point(-111.893333333 40.6525) | Point(-88.3156 36.6094) | Point(-93.95 41.043333333)
États-Unis,Olivia,Point(-94.989722222 44.776388888)
États-Unis,Olpe,Point(-96.1694 38.2619)
États-Unis,Olympia,Point(-122.893055555 47.0425)
États-Unis,Roma,Point(-99.0056 26.4061)
États-Unis,Tahoka,Point(-101.795 33.163888888)
États-Unis,Virginia,Point(-92.536666666 47.523333333) | Point(-90.21167 39.94889)
États-Unis,Solon,Point(-81.4422 41.39) | Point(-91.495833333 41.806666666)
États-Unis,Casa Grande,Point(-111.743888888 32.885833333)
États-Unis,Hagåtña,Point(144.75 13.483333333)
États-Unis,Arp,Point(-95.055 32.22556)
États-Unis,Jersey City,Point(-74.06 40.71)
États-Unis,La Nouvelle-Orléans,Point(-90.07507 29.95465)
États-Unis,Nazareth,Point(-102.103 34.5442)
États-Unis,Salt Lake City,Point(-111.883333333 40.75)
États-Unis,Abbyville,Point(-98.203888888 37.970555555)
États-Unis,Deltona,Point(-81.211111111 28.905)
États-Unis,Gladbrook,Point(-92.714722222 42.185)
États-Unis,Hermantown,Point(-92.238333333 46.806944444)
États-Unis,Isanti,Point(-93.247777777 45.490277777)
États-Unis,McCallsburg,Point(-93.39028 42.16611)
États-Unis,Menahga,Point(-95.098055555 46.753888888)
États-Unis,Nichols Hills,Point(-97.542222222 35.545833333)
États-Unis,Northboro,Point(-95.291388888 40.607777777)
États-Unis,Owasa,Point(-93.205277777 42.431944444)
États-Unis,South Euclid,Point(-81.527777777 41.521944444)
États-Unis,St. Olaf,Point(-91.387222222 42.927777777)
États-Unis,Steamboat Rock,Point(-93.066388888 42.4075)
États-Unis,Titonka,Point(-94.041944444 43.236666666)
États-Unis,Trimont,Point(-94.713611111 43.761388888)
États-Unis,Upper Arlington,Point(-83.0664 40.0206)
États-Unis,Irrigon,Point(-119.492777777 45.895833333)
États-Unis,Lake Alfred,Point(-81.725 28.093611111)
États-Unis,Ottertail,Point(-95.557222222 46.425555555)
États-Unis,Avenal,Point(-120.11 36.03)
États-Unis,Cedartown,Point(-85.253888888 34.015277777)
États-Unis,Hudson Oaks,Point(-97.696944444 32.750555555)
États-Unis,Friendship,Point(-89.241944444 35.910277777)
États-Unis,Wabash,Point(-85.8272 40.8008)
États-Unis,Erie,Point(-95.2425 37.5686)
États-Unis,Muskegon,Point(-86.248333333 43.234166666)
États-Unis,Presidio,Point(-104.366388888 29.561388888)
États-Unis,Sturgeon,Point(-92.2803 39.2331)
États-Unis,Grand Rivers,Point(-88.2317 37.0047)
États-Unis,Luna Pier,Point(-83.4425 41.806944444)
États-Unis,Washington Court House,Point(-83.4356 39.5364)
États-Unis,Balch Springs,Point(-96.615277777 32.7175)
États-Unis,Barbourville,Point(-83.879444444 36.861111111)
États-Unis,Bellefontaine Neighbors,Point(-90.228055555 38.748333333)
États-Unis,Anaconda,Point(-112.958333333 46.127777777)
États-Unis,Arion,Point(-95.463055555 41.949166666)
États-Unis,Blaine,Point(-83.700443 36.150854) | Point(-93.23495 45.1608) | Point(-122.744 48.9881) | Point(-82.8553 38.0258)
États-Unis,Corinth,Point(-97.0722 33.1439) | Point(-84.5622 38.4961) | Point(-88.515277777 34.937222222)
États-Unis,Dillon,Point(-112.634166666 45.215833333) | Point(-79.368055555 34.417777777)
États-Unis,Donaldson,Point(-96.896388888 48.572222222)
États-Unis,Douglas,Point(-82.8508 31.5075) | Point(-105.384444444 42.756111111) | Point(-109.541388888 31.345) | Point(-86.206111111 42.642777777) | Point(-101.502222222 47.857777777)
États-Unis,Dumont,Point(-96.42361111 45.71805556) | Point(-92.972222222 42.749444444)
États-Unis,Felton,Point(-96.50646 47.07857)
États-Unis,Harper,Point(-92.051111111 41.3625) | Point(-98.0267 37.2853)
États-Unis,Iuka,Point(-88.195833333 34.810555555) | Point(-98.7347 37.7297)
États-Unis,Joplin,Point(-94.5131 37.0842)
États-Unis,Kismet,Point(-100.701 37.205)
États-Unis,Le Roy,Point(-88.7622 40.3472) | Point(-93.593055555 40.8775) | Point(-92.50379 43.50969)
États-Unis,Lowry,Point(-95.518055555 45.705)
États-Unis,Malden,Point(-71.066666666 42.425) | Point(-89.97111 36.57194)
États-Unis,Max,Point(-101.295555555 47.822222222)
États-Unis,Mendon,Point(-111.975 41.708611111) | Point(-93.13361 39.59111)
États-Unis,Nebo,Point(-87.6414 37.3844)
États-Unis,Niagara,Point(-88.003888888 45.778333333) | Point(-97.869444444 47.996944444)
États-Unis,Nicholson,Point(-83.4294 34.1147)
États-Unis,Noel,Point(-94.4861 36.5433)
États-Unis,Portage,Point(-87.1867 41.5819) | Point(-85.58 42.201111111) | Point(-89.466666666 43.55)
États-Unis,Ulen,Point(-96.258888888 47.078888888)
États-Unis,Wendover,Point(-114.033055555 40.735555555)
États-Unis,Westphalia,Point(-91.9978 38.4403) | Point(-95.4908 38.1811) | Point(-95.394444444 41.719444444)
États-Unis,Whitehall,Point(-91.316388888 44.366666666) | Point(-86.348611111 43.41) | Point(-82.8825 39.9636)
États-Unis,Winona,Point(-91.640438888 44.047888888) | Point(-89.731388888 33.488888888) | Point(-91.3289 37.0069) | Point(-101.245 39.0617)
États-Unis,Wolverton,Point(-96.73369 46.56329)
États-Unis,Cape May,Point(-74.905277777 38.94)
États-Unis,Cherry Hills Village,Point(-104.947 39.6372)
États-Unis,Round Rock,Point(-97.6725 30.515)
États-Unis,Chokio,Point(-96.173333333 45.571666666)
États-Unis,Henryetta,Point(-95.985 35.4425)
États-Unis,Lenoir City,Point(-84.271111111 35.7975)
États-Unis,Nerstrand,Point(-93.068055555 44.341944444)
États-Unis,Sand City,Point(-121.848333333 36.617222222)
États-Unis,Seneca Gardens,Point(-85.6781 38.2264)
États-Unis,Sergeant Bluff,Point(-96.358333333 42.401944444)
États-Unis,Strawberry Point,Point(-91.536944444 42.679166666)
États-Unis,Sunburg,Point(-95.238333333 45.347777777)
États-Unis,What Cheer,Point(-92.355 41.400555555)
États-Unis,Big Timber,Point(-109.950277777 45.833333333)
États-Unis,Itta Bena,Point(-90.3222 33.4958)
États-Unis,Kenai,Point(-151.229722222 60.558611111)
États-Unis,Port Angeles,Point(-123.441 48.1131)
États-Unis,Temple City,Point(-118.058055555 34.102777777)
États-Unis,Vacaville,Point(-121.972777777 38.353888888)
États-Unis,Lignite,Point(-102.5625 48.876944444)
États-Unis,Abbott,Point(-97.07568 31.883865)
États-Unis,Allison,Point(-92.794722222 42.753333333)
États-Unis,Azusa,Point(-117.906944444 34.130555555)
États-Unis,Bay,Point(-90.5628 35.7453)
États-Unis,Blythe,Point(-82.2006 33.2947) | Point(-114.596388888 33.610277777)
États-Unis,Bowman,Point(-83.0269 34.2042) | Point(-103.400277777 46.181666666)
États-Unis,Bremen,Point(-85.1472 33.7158) | Point(-87.2175 37.3633)
États-Unis,Chilton,Point(-88.158611111 44.030833333)
États-Unis,Clay Center,Point(-98.055 40.522222222) | Point(-97.1231 39.38)
États-Unis,Cool,Point(-98.0128 32.7983)
États-Unis,Cottage Grove,Point(-92.943888888 44.827777777) | Point(-123.0525 43.794722222)
États-Unis,Creswell,Point(-123.021388888 43.918055555)
États-Unis,Dalton,Point(-84.971666666 34.771111111) | Point(-95.915555555 46.173888888)
États-Unis,De Witt,Point(-93.2203 39.385)
États-Unis,Dearborn,Point(-94.7692 39.5225) | Point(-83.213480555 42.311330555)
États-Unis,Donna,Point(-98.049166666 26.170277777)
États-Unis,Evansville,Point(-87.555833333 37.974722222) | Point(-89.300277777 42.78) | Point(-95.68282 46.00413)
États-Unis,Fort Benton,Point(-110.669722222 47.819444444)
États-Unis,Frisco,Point(-96.8131 33.1414)
États-Unis,Grace,Point(-111.73 42.5761)
États-Unis,Hayward,Point(-122.080833333 37.668888888) | Point(-93.24409 43.65051) | Point(-91.480555555 46.01)
États-Unis,Hempstead,Point(-96.0814 30.0914)
États-Unis,Hickory,Point(-81.328333333 35.737777777)
États-Unis,Hot Springs,Point(-103.474166666 43.431666666) | Point(-93.055277777 34.497222222)
États-Unis,Kenmore,Point(-122.247222222 47.752777777)
États-Unis,Lakeport,Point(-94.7089 32.4094) | Point(-122.915833333 39.043055555)
États-Unis,Lawler,Point(-92.152777777 43.069444444)
États-Unis,Linn,Point(-91.8469 38.4831) | Point(-97.0856 39.6803)
États-Unis,Manning,Point(-80.215408333 33.693997222) | Point(-95.063333333 41.908611111)
États-Unis,Mesquite,Point(-96.60972 32.78278) | Point(-114.082222222 36.8025)
États-Unis,Montague,Point(-122.526388888 41.727222222) | Point(-86.35 43.416666666)
États-Unis,New Britain,Point(-72.787222222 41.675)
États-Unis,Oneida,Point(-90.2247049 41.0721704) | Point(-75.653333333 43.085) | Point(-95.9386 39.8658)
États-Unis,Salinas,Point(-121.655555555 36.677777777)
États-Unis,Scott,Point(-92.0919 30.2381)
États-Unis,Sheffield,Point(-87.694592 34.759721) | Point(-93.216944444 42.893611111)
États-Unis,Sonora,Point(-120.381666666 37.984444444) | Point(-100.644 30.5681) | Point(-85.8944 37.5258)
États-Unis,Sudan,Point(-102.524 34.0678)
États-Unis,Sunnyvale,Point(-122.036944444 37.368888888)
États-Unis,Taylor,Point(-93.460833333 33.101944444) | Point(-83.269722222 42.240833333) | Point(-97.416546 30.572371) | Point(-102.422777777 46.902222222)
États-Unis,Thompson,Point(-97.106666666 47.775833333) | Point(-93.771666666 43.369444444)
États-Unis,Thousand Oaks,Point(-118.875 34.189444444)
États-Unis,Three Way,Point(-88.851111111 35.776388888)
États-Unis,Toluca,Point(-89.133333333 41.003333333)
États-Unis,Tomahawk,Point(-89.731388888 45.474444444)
États-Unis,Vallejo,Point(-122.256638 38.104088)
États-Unis,Viola,Point(-97.645 37.4836)
États-Unis,Vista,Point(-117.241111111 33.193611111)
États-Unis,Walla Walla,Point(-118.330277777 46.065)
États-Unis,Warwick,Point(-71.416666666 41.716666666) | Point(-98.708888888 47.854722222)
États-Unis,Watertown,Point(-71.183333333 42.370833333) | Point(-86.137222222 36.1) | Point(-93.84719 44.96357) | Point(-88.716666666 43.2) | Point(-75.9064 43.9756) | Point(-97.120555555 44.903333333)
États-Unis,Wells,Point(-114.968888888 41.109444444) | Point(-93.728888888 43.746111111)
États-Unis,Williamsburg,Point(-84.1647 36.7367) | Point(-95.4661 38.48) | Point(-92.012222222 41.664166666) | Point(-76.7069 37.2708)
États-Unis,Yuma,Point(-114.615277777 32.692222222) | Point(-102.725 40.122777777)
États-Unis,Maxbass,Point(-101.142222222 48.722222222)
États-Unis,Niceville,Point(-86.471666666 30.516111111)
États-Unis,Savonburg,Point(-95.1436 37.7481)
États-Unis,Bemidji,Point(-94.880277777 47.473611111)
États-Unis,Aleknagik,Point(-158.625 59.275)
États-Unis,Allakaket,Point(-152.647 66.5633)
États-Unis,De Queen,Point(-94.341944444 34.04)
États-Unis,El Mirage,Point(-112.323888888 33.613055555)
États-Unis,Eutaw,Point(-87.889166666 32.840555555)
États-Unis,Gambell,Point(-171.701 63.7761)
États-Unis,Kaltag,Point(-158.725 64.327777777)
États-Unis,Kasaan,Point(-132.402 55.5417)
États-Unis,Mountainburg,Point(-94.167222222 35.638333333)
États-Unis,Napaskiak,Point(-161.761 60.7069)
États-Unis,Orange Beach,Point(-87.561985 30.291503)
États-Unis,Quinhagak,Point(-161.904444444 59.750277777)
États-Unis,Rainbow City,Point(-86.04192 33.95482)
États-Unis,Soldotna,Point(-151.075277777 60.486666666)
États-Unis,Sugar Land,Point(-95.614166666 29.599444444)
États-Unis,Wabbaseka,Point(-91.794166666 34.36)
États-Unis,White Mountain,Point(-163.407 64.6808)
États-Unis,Wiederkehr Village,Point(-93.7575 35.475555555)
États-Unis,Anson,Point(-99.89611 32.75528)
États-Unis,Barnard,Point(-94.8228 40.1747) | Point(-98.0431 39.1892)
États-Unis,Bellflower,Point(-91.3531 39.0039) | Point(-118.1275 33.888055555)
États-Unis,Bellingham,Point(-122.475 48.750277777) | Point(-96.2875 45.136111111)
États-Unis,Bernard,Point(-90.831111111 42.313611111)
États-Unis,Billings,Point(-93.5539 37.0639) | Point(-108.537222222 45.786666666)
États-Unis,Blair,Point(-96.134444444 41.545555555) | Point(-91.23 44.295)
États-Unis,Broken Arrow,Point(-95.783611111 36.036388888)
États-Unis,Buckner,Point(-93.436666666 33.358055555) | Point(-94.1983 39.1347)
États-Unis,Calumet,Point(-93.276944444 47.321944444) | Point(-95.551944444 42.946111111)
États-Unis,Cambridge,Point(-71.106111111 42.375) | Point(-116.678 44.5717) | Point(-100.170833333 40.283333333) | Point(-76.076944444 38.566388888) | Point(-96.6672 37.3172) | Point(-81.586666666 40.025) | Point(-93.224444444 45.572777777) | Point(-93.529661111 41.898736111) | Point(-85.616666666 38.221666666)
États-Unis,Converse,Point(-98.3139 29.5172)
États-Unis,Courtenay,Point(-98.5675 47.223055555)
États-Unis,Dana,Point(-94.240277777 42.106666666)
États-Unis,Dresden,Point(-100.421 39.6222)
États-Unis,Edmond,Point(-97.45 35.65) | Point(-99.8208 39.6272)
États-Unis,Epworth,Point(-90.931111111 42.445833333)
États-Unis,Everton,Point(-93.7025 37.3436)
États-Unis,Ewing,Point(-91.7158 40.0069) | Point(-83.865 38.4281)
États-Unis,Gaston,Point(-123.141388888 45.436388888)
États-Unis,Gates,Point(-122.419722222 44.755)
États-Unis,Hermitage,Point(-93.3178 37.9419) | Point(-92.1725 33.448333333) | Point(-80.4606 41.2325)
États-Unis,Hutchinson,Point(-97.9236 38.0656) | Point(-94.369722222 44.887777777)
États-Unis,Jay,Point(-94.797777777 36.423888888)
États-Unis,Jordan,Point(-93.6325 44.668333333)
États-Unis,Leonidas,Point(-92.571944444 47.461666666)
États-Unis,Lincoln Park,Point(-83.180833333 42.243611111)
États-Unis,Loretto,Point(-85.3867 37.6356) | Point(-93.63444444 45.05388889) | Point(-87.438888888 35.078333333)
États-Unis,Manti,Point(-111.638888888 39.264722222)
États-Unis,Marathon,Point(-81.040277777 24.726388888) | Point(-94.981666666 42.86)
États-Unis,Marina,Point(-121.802222222 36.684444444)
États-Unis,Mason,Point(-84.31167 39.35778) | Point(-99.23167 30.74778) | Point(-84.443611111 42.579166666)
États-Unis,Moravia,Point(-92.815833333 40.890555555)
États-Unis,Morristown,Point(-83.2961 36.2106) | Point(-93.44467 44.22719)
États-Unis,Nevada,Point(-96.3731 33.0433) | Point(-93.4517 42.0192) | Point(-94.3556 37.8408)
États-Unis,Nixon,Point(-97.7625 29.2706)
États-Unis,Ogden,Point(-111.961111111 41.227777777) | Point(-94.030555555 42.04) | Point(-96.7094 39.1131)
États-Unis,Osmond,Point(-97.597777777 42.359166666)
États-Unis,Panama,Point(-95.474166666 41.726666666)
États-Unis,Pella,Point(-92.917222222 41.407222222)
États-Unis,Preston,Point(-98.5544 37.76) | Point(-111.875 42.0953) | Point(-90.394722222 42.050277777) | Point(-92.081980555 43.669472222)
