leonoreid,images
LH/1552/16,http://commons.wikimedia.org/wiki/Special:FilePath/1909%20ass%20g%C3%A9n%20des%20archi%20du%20midi%20hotel%20vauluisant%20bmr%2076%20%28lefort%29.jpg
LH/1616/38,http://commons.wikimedia.org/wiki/Special:FilePath/Louis-Armand%20de%20Lespinay.jpg
LH/172/3,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Marie%20de%20Belleyme%20%281787-1862%29.jpg
LH/1960/25,http://commons.wikimedia.org/wiki/Special:FilePath/Mouttet%2C%20Louis%20%28D%C3%A9p%C3%AAche%20coloniale%20illustr%C3%A9e%2C%201902-01-31%29.jpeg
LH/2308/84,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Emmanuel%20Rey.jpg
LH/2493/36,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20et%20Laurent%20Seguin%201912.jpg
LH/2639/72,http://commons.wikimedia.org/wiki/Special:FilePath/Lancelot%20Theodore%20Turpin%20De%20Crisse.jpg
LH/2785/71,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Gay.jpg
LH/281/5,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Bernard%20Bonjean.jpg
LH/320/14,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9n%C3%A9ral%20Boulnois%202.jpg
LH/351/108,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Boudin%20-%20Maison%20et%20jardin%20du%20peintre%20Braquaval.jpg
LH/370/73,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Brocq%20%282%29.jpg
LH/403/35,http://commons.wikimedia.org/wiki/Special:FilePath/General%20caffarel.JPG
LH/563/15,http://commons.wikimedia.org/wiki/Special:FilePath/Louis-Pierre%20de%20Colbert%20%281776-1843%29.jpg
LH/746/46,http://commons.wikimedia.org/wiki/Special:FilePath/Album%20des%20d%C3%A9put%C3%A9s%20au%20Corps%20l%C3%A9gislatif%20entre%201852-1857-Descours.jpg
LH/783/43,http://commons.wikimedia.org/wiki/Special:FilePath/Doguereau.jpg
LH/798/7,http://commons.wikimedia.org/wiki/Special:FilePath/Louis-Gustave%20Doulcet%20de%20Pont%C3%A9coulant.jpg
LH/2640/42,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20Mario%20Uchard.jpg
LH/1198/59,http://commons.wikimedia.org/wiki/Special:FilePath/Grenier%2C%20Antoine%20%28Louise%20Abb%C3%A9ma%29.jpg
19800035/1069/23032,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89tienne%20Antonelli%201927.jpg
19800035/55/6669,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9onard%20Alfred%20%C3%89tienne%20Bandy%20de%20Nal%C3%A8che.jpg
19800035/691/79062,http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20Labeyrie-1932.jpg
LH/2460/29,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Emile%20Sarrazin.png
LH/1176/31,http://commons.wikimedia.org/wiki/Special:FilePath/Goujon%20Etienne.jpg
LH/1396/2,http://commons.wikimedia.org/wiki/Special:FilePath/Emile-Keller.jpg
LH/1548/30,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Lef%C3%A9bure%20de%20Fourcy.jpg
LH/2332/34,http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20Rimaud.JPG
LH/2448/20,http://commons.wikimedia.org/wiki/Special:FilePath/EFSC.jpg
LH/2693/36,http://commons.wikimedia.org/wiki/Special:FilePath/Vernier.jpg
LH/2781/68,http://commons.wikimedia.org/wiki/Special:FilePath/Eboudet.jpg
LH/2781/69,http://commons.wikimedia.org/wiki/Special:FilePath/Eboudet.jpg
LH/808/49,http://commons.wikimedia.org/wiki/Special:FilePath/Mb%20Drumel%201896%20ardennes.JPG
LH/1472/21,http://commons.wikimedia.org/wiki/Special:FilePath/Lanneau%2C%20Adolphe%20%28buste%29.jpg
19800035/0315/42503,http://commons.wikimedia.org/wiki/Special:FilePath/Tinayre%20portrait%20from%20comoedia%20illustree%201910.png
19800035/123/15482,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20sainsaulieu%2006109.JPG
19800035/1257/45058,http://commons.wikimedia.org/wiki/Special:FilePath/1969%2007%20Maurice%20david.jpg
19800035/166/21291,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9on%20B%C3%A9rard%202.jpg
19800035/307/41363,http://commons.wikimedia.org/wiki/Special:FilePath/Btv1b8448923r-p087%20%28cropped%29.jpg
19800035/315/42503,http://commons.wikimedia.org/wiki/Special:FilePath/Tinayre%20portrait%20from%20comoedia%20illustree%201910.png
19800035/337/45337,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20Pottecher-1895.jpg
LH/1065/17,http://commons.wikimedia.org/wiki/Special:FilePath/Galz-Malvirade%2C%20L%C3%A9onard%20Jacques%20Stanislas.jpg
LH/1069/82,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Garat%20%281748-1830%29.gif
LH/1283/20,http://commons.wikimedia.org/wiki/Special:FilePath/Hennique%2C%20L%C3%A9on%2C%20Nadar%2C%20Gallica.jpg
LH/1290/7,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20Herbart.PNG
LH/1414/44,http://commons.wikimedia.org/wiki/Special:FilePath/Labbe%2C%20Leon.jpg
LH/1574/92,http://commons.wikimedia.org/wiki/Special:FilePath/F%C3%A9lix%20Nadar%20-%20Madeleine%20Lemaire.jpg
LH/1914/61,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9-Marc-Marie-Anne%2C%20comte%20de%20Montalembert.jpg
LH/1990/54,http://commons.wikimedia.org/wiki/Special:FilePath/Provost%20-%20L%C3%A9opold%20Niel%20%28grande%20tenue%2C%201871%29.jpg
LH/2120/27,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%2C%20Charles%20F%C3%A9lix%20Michel%20CIPN21592.jpg
LH/2192/22,http://commons.wikimedia.org/wiki/Special:FilePath/Melchior%20de%20Polignac%20%C3%A0%20Jean%20Bouin%201913.jpg
LH/2212/70,http://commons.wikimedia.org/wiki/Special:FilePath/Maurice%20du%20Halgouet%20de%20Poulpiquet.jpg
LH/239/21,http://commons.wikimedia.org/wiki/Special:FilePath/Bilhaut%2C%20Marceau.JPG
LH/2457/53,http://commons.wikimedia.org/wiki/Special:FilePath/Constant%20Sappey.jpg
LH/2762/2,http://commons.wikimedia.org/wiki/Special:FilePath/Marc%20Fran%C3%A7ois%20J%C3%A9r%C3%B4me%20Wolff%20%281776-1848%29.jpg
LH/321/27,http://commons.wikimedia.org/wiki/Special:FilePath/P1270568%20Couture%20Bouquet.jpg
LH/635/28,http://commons.wikimedia.org/wiki/Special:FilePath/Leon%20Crousle%20001.jpg
LH/750/82,http://commons.wikimedia.org/wiki/Special:FilePath/Generaal%20Deslaurens.jpg
LH/93/39,http://commons.wikimedia.org/wiki/Special:FilePath/L%27association%20des%20m%C3%A9daill%C3%A9s%20militaires%20se%20rendant%20sur%20la%20tombe%20du%20Poilu%20inconnu%20-%20le%20g%C3%A9n%C3%A9ral%20Bailloud.jpg
LH/938/30,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Faulcon.png
LH/98/5,http://commons.wikimedia.org/wiki/Special:FilePath/M%20165%204e%20couv%20Wielemans%20Balfourier.jpg
LH/1369/27,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Johnston%2C%20Speaker%20of%20NZ%20Legislative%20Chamber%201915%E2%80%931918.jpg
LH/357/1,http://commons.wikimedia.org/wiki/Special:FilePath/Bremontier.jpg
LH/1911/27,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Monod.jpg
LH/1880/55,http://commons.wikimedia.org/wiki/Special:FilePath/Millot%20and%20Staff.jpg
LH/459/25,http://commons.wikimedia.org/wiki/Special:FilePath/Cazet%2C%20Alphonse.jpg
LH/2166/23,http://commons.wikimedia.org/wiki/Special:FilePath/Pinet%2C%20Fran%C3%A7ois%20%28Panth%C3%A9on%20de%20l%27industrie%2C%201879-01-19%29.jpg
LH/653/70,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Danet%20%281846-1909%29.jpg
LH/6/24,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandre%20Adam-Ternaux%20%281790-1886%29.jpg
19800035/102/12782,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20colonel%20Cabotte%2C%20%C3%A9tat-major%20du%2012e%20groupe%20de%20chasseurs%20bpt6k62364549%20113%20%28cropped%29.jpg
19800035/1456/68280,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Morel.jpg
19800035/165/21228,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Ban%C3%A9at.jpg
19800035/180/23353,http://commons.wikimedia.org/wiki/Special:FilePath/P.M.MIROUEL.jpg
19800035/268/35780,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Delbet.jpg
19800035/541/61952,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Feuga%20en%201925%20%28alors%20s%C3%A9nateur%29.jpg
19800035/58/7109,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20boudy.png
19800035/906/5922,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Prieur%2C%20Hockey%20sur%20gazon%20-%201932.jpg
19800035/964/11861,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Bailliart.tif
LH/1006/55,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Foucher%20%281810-1875%29%20-%20portrait%20-%20LeMonde2005.jpg
LH/1051/27,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Gaffarel.jpg
LH/1199/78,http://commons.wikimedia.org/wiki/Special:FilePath/Grevy%2C%20Paul%20Louis%20Jules.jpg
LH/1202/37,http://commons.wikimedia.org/wiki/Special:FilePath/Cahors%20-%20Cath%C3%A9drale%20Saint-%C3%89tienne%20-%20Chapelle%20Sainte-Jeanne-d%27Arc%20-2.jpg
LH/1214/31,http://commons.wikimedia.org/wiki/Special:FilePath/Gallemant%20-%20Pierre%20C%C3%A9sar%20Gudin%20des%20Bardeli%C3%A8res.jpg
LH/124/29,http://commons.wikimedia.org/wiki/Special:FilePath/Jules%20Baroche%20%281802-1870%29.jpg
LH/1251/36,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Guye%20met%20Koninklijke%20Orde%20van%20Spanje%201810.jpg
LH/1300/58,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe%20Higonet.jpg
LH/1424/57,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Lacombe%20%281837-1927%29.jpg
LH/1442/57,http://commons.wikimedia.org/wiki/Special:FilePath/Professeur%20F.%20Lagrange%20CIPH0238.jpg
LH/1552/47,http://commons.wikimedia.org/wiki/Special:FilePath/LEFORT%20PIERRE.JPG
LH/1642/17,http://commons.wikimedia.org/wiki/Special:FilePath/Limayrac%2C%20Paulin%20%28R%C3%A9gamey%29.jpg
LH/1669/4,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20de%20Loverdo.jpg
LH/1765/1,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20martin-antoine%20maurin.png
LH/184/52,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Honor%C3%A9%20B%C3%A9rard.%20Lithograph%20by%20N.%20E.%20Maurin.%20Wellcome%20V0000466.jpg
LH/1952/40,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20MOUNET%20-%20Soci%C3%A9taire%20de%20la%20Com%C3%A9die-Fran%C3%A7aise%20-%20Clich%C3%A9%20par%20Chalot%20%28circa%201882%29.jpg
LH/1998/41,http://commons.wikimedia.org/wiki/Special:FilePath/Baron-pr%C3%A9fet%20de%20Nogaret.jpg
LH/2051/47,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Porel2.jpg
LH/2071/40,http://commons.wikimedia.org/wiki/Special:FilePath/Vignon%20-%20Pierre-Louis-Fran%C3%A7ois%2C%20vicomte%20Paultre%20de%20Lamotte%20%281774-1840%29.jpg
LH/2195/30,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Ponce%20%281746-1831%29.jpg
LH/2276/40,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Fran%C3%A7ois%20R%C3%A9al.jpg
LH/2436/31,http://commons.wikimedia.org/wiki/Special:FilePath/Lef%C3%A8vre%20-%20Armand-Maximilien-Fran%C3%A7ois-Joseph%20de%20Saint-Georges%2C%20marquis-pair%20de%20Verac%20%281768-1858%29%20retouched.jpg
LH/2465/57,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Sautai.jpg
LH/2570/51,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Jean-Alexandre%2C%20comte%20de%20Tascher.jpg
LH/2656/76,http://commons.wikimedia.org/wiki/Special:FilePath/Philippe-Fran%C3%A7ois-Didier%20Usquin%20%281757-1843%29.jpg
LH/340/23,http://commons.wikimedia.org/wiki/Special:FilePath/Paul-Emile%20Boutigny%20photo.jpg
LH/467/16,http://commons.wikimedia.org/wiki/Special:FilePath/Chabrol%2C%20Pierre%20Prosper.jpg
LH/70/36,http://commons.wikimedia.org/wiki/Special:FilePath/Audebrand%2C%20Philibert%2C%20Nadar%2C%20Gallica.jpg
LH/813/66,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Antoine%20Dubois.jpg
LH/835/54,http://commons.wikimedia.org/wiki/Special:FilePath/Oscar%20Dufrenne%20portrait.png
LH/850/44,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Pierre-Louis%20Dupas.jpg
LH/952/19,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20feillet.jpg
LH/1503/52,http://commons.wikimedia.org/wiki/Special:FilePath/Charles-Fr%C3%A9d%C3%A9ric%20Lauth%20photo%20portrait.png
LH/402/45,http://commons.wikimedia.org/wiki/Special:FilePath/Professeur%20Cadiot%20directeur%20de%20l%27%C3%A9cole%20%28...%29Agence%20Rol%20btv1b53086987m%281%29.jpg
19800035/1381/59526,http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Citro%C3%ABn%20et%20la%20baronne%20%C3%89douard%20de%20Rothschild%20%C3%A0%20la%20grande%20course%20de%20Haies.jpg
LH/2039/36,http://commons.wikimedia.org/wiki/Special:FilePath/Autoritratto%20nella%20foresta%20di%20Fontainebleau%20%E2%80%93%20Giuseppe%20Palizzi.jpg
LH/39/83,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%A9once%20Angrand.jpg
LH/21/20,http://commons.wikimedia.org/wiki/Special:FilePath/Allard%2C%20Jules%20%28Panth%C3%A9on%20de%20l%27industrie%2C%201879-10-18%29.jpg
LH/593/80,http://commons.wikimedia.org/wiki/Special:FilePath/Vte%20Paul%20de%20Cornulier-Lucini%C3%A8re.jpg
LH/437/40,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Carswell.jpg
LH/2301/36,http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20Renouf%20Autoportrait.JPG
19800035/1399/61724,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Barbreau%20%281894-1976%29.jpg
LH/1363/28,http://commons.wikimedia.org/wiki/Special:FilePath/Bozerian%2C%20Gaston.jpg
LH/1980/41,http://commons.wikimedia.org/wiki/Special:FilePath/General%20Pascal%20Olivier%20Count%20de%20Negroni.jpg
LH/402/60,http://commons.wikimedia.org/wiki/Special:FilePath/Comte%20de%20Gabriac.png
19800035/195/25506,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20de%20Billy%201927.jpg
19800035/692/79162,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20Langeron%201934.jpg
LH/1492/25,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20de%20Lasteyrie%201849-1921.jpg
LH/1566/49,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9%20Le%20H%C3%A9riss%C3%A9%201913.jpg
LH/1918/55,http://commons.wikimedia.org/wiki/Special:FilePath/Aimery%20de%20Montesquiou%2C%20duc%20de%20Fezensac.jpg
LH/242/83,http://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9%20Binet%20architecte.jpeg
LH/629/15,http://commons.wikimedia.org/wiki/Special:FilePath/Robert-Auguste%20Creuz%C3%A9.png
LH/410/79,http://commons.wikimedia.org/wiki/Special:FilePath/Adrien%20Calm%C3%A8tes%20-%20portrait.jpg
LH/120/18,http://commons.wikimedia.org/wiki/Special:FilePath/BARRAU%20PORTRAIT%202.jpg
LH/1632/31,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%A9n%C3%A9ral%20Samuel%20Fran%C3%A7ois%20Lh%C3%A9ritier%20de%20Ch%C3%A9zelles.jpg
LH/2195/12,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile%20de%20Pomp%C3%A9ry.jpg
LH/2437/18,http://commons.wikimedia.org/wiki/Special:FilePath/Buste%20-%20Simon%20Saint-Jean%20-%20Millery.jpg
LH/2467/26,http://commons.wikimedia.org/wiki/Special:FilePath/Claudius%20Lavergne%20-%20Portrait%20de%20Thomas%20Sauvage%20%281794-1877%29%2C%20auteur%20dramatique%20-%20P212%20-%20Mus%C3%A9e%20Carnavalet.jpg
LH/703/89,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20de%20la%20Rue.jpg
LH/740/72,http://commons.wikimedia.org/wiki/Special:FilePath/Exposition%20universelle%20de%201900%20-%20portraits%20des%20commissaires%20g%C3%A9n%C3%A9raux-St%C3%A9phane%20Adolphe%20Dervill%C3%A9.jpg
LH/4/1,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Edmond%20About%20mg%200112.jpg
19800035/458/61296,http://commons.wikimedia.org/wiki/Special:FilePath/Arthur-Dandelot.jpg
LH/1021/51,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9ophile%20Fragonard%20-%20Autoportrait%20-%20P428%20-%20Mus%C3%A9e%20Carnavalet.jpg
LH/1199/66,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%90%D0%BD%D1%80%D0%B8%20%D0%93%D1%80%D0%B5%D0%B2%D0%B5%D0%B4%D0%BE%D0%BD.jpg
LH/721/53,http://commons.wikimedia.org/wiki/Special:FilePath/Decle-delsart.jpg
LH/2751/48,http://commons.wikimedia.org/wiki/Special:FilePath/Weil%2C%20Maurice%20%28%3F%29.jpg
LH/363/12,http://commons.wikimedia.org/wiki/Special:FilePath/Raoul%20Bricard.jpg
19800035/100/12497,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Pauchet.%20Photograph%20by%20Nadar.%20Wellcome%20V0026991.jpg
19800035/1207/39400,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89mile-Maurice%20Guerry%20%281891-1969%29.jpg
19800035/1248/44057,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Tardieu.jpg
19800035/1481/72017,http://commons.wikimedia.org/wiki/Special:FilePath/VictorGastebois.jpg
19800035/215/28199,http://commons.wikimedia.org/wiki/Special:FilePath/Cere%2C%20Emile.jpg
19800035/216/28304,http://commons.wikimedia.org/wiki/Special:FilePath/Petit-Breton.jpg
19800035/417/55729,http://commons.wikimedia.org/wiki/Special:FilePath/LE%20GORGEU%20Victor%20Pierre.jpg
LH/1058/31,http://commons.wikimedia.org/wiki/Special:FilePath/Ksawery%20Ga%C5%82%C4%99zowski%20drzeworyt%20%28cropped%29.jpg
LH/1148/72,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Giraud.jpg
LH/1175/52,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Go%C3%BCin.jpg
LH/1268/37,http://commons.wikimedia.org/wiki/Special:FilePath/HARLEEdouard%20MHNT.jpg
LH/1309/46,http://commons.wikimedia.org/wiki/Special:FilePath/Autoportrait%20-%20%C3%89douard%20Hostein%20-%20mus%C3%A9e%20d%27art%20et%20d%27histoire%20de%20Saint-Brieuc%2C%20DOC%2083.jpg
LH/1583/66,http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20lemonnier%201912.jpg
LH/1644/53,http://commons.wikimedia.org/wiki/Special:FilePath/VictorLiotard.jpg
LH/1778/32,http://commons.wikimedia.org/wiki/Special:FilePath/Victorin%20Mass%C3%A9na.jpg
LH/1996/25,http://commons.wikimedia.org/wiki/Special:FilePath/Edme%20Antony%20Paul%20Tony-No%C3%ABl%20par%20Petit%20Pierre%20Lanith.jpg
LH/2229/8,http://commons.wikimedia.org/wiki/Special:FilePath/Ythier%20Sylvain%20Pryv%C3%A9.jpg
LH/2240/9,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Pulliat.jpg
LH/2246/35,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Qu%C3%A9nu.jpg
LH/2331/15,http://commons.wikimedia.org/wiki/Special:FilePath/M%20198%2016%20Fonclare%20et%20Corvisart.jpg
LH/242/5,http://commons.wikimedia.org/wiki/Special:FilePath/Gravure%20-%20Edouard%20Louis%20Daniel%20de%20Billy.jpg
LH/2477/44,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89mile%20Schneider-1890.jpg
LH/2779/33,http://commons.wikimedia.org/wiki/Special:FilePath/Marie-Antoine-%C3%89douard%20Rencker%20%281827-1888%29.jpg
LH/384/11,http://commons.wikimedia.org/wiki/Special:FilePath/Album%20des%20d%C3%A9put%C3%A9s%20au%20Corps%20l%C3%A9gislatif%20entre%201852-1857-Brunet-Denon.jpg
LH/402/62,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Cadol.png
LH/422/27,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Capoul.jpg
LH/524/70,http://commons.wikimedia.org/wiki/Special:FilePath/Emile-Joseph-Maurice%20Chev%C3%A9.%20Lithograph%20by%20Benjamin%2C%201840.%20Wellcome%20V0001103.jpg
LH/651/27,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89mile%20Charles%20DAMERON.jpg
LH/672/56,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20David.jpg
LH/741/5,http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20desages.jpeg
LH/764/1,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Devambez%20photo%20portrait.png
LH/771/11,http://commons.wikimedia.org/wiki/Special:FilePath/Diancourt%20Victor%208892.JPG
LH/83/50,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Aynard.jpg
LH/398/129,http://commons.wikimedia.org/wiki/Special:FilePath/Miles%20Byrne%2C%20Irish%20patriot%201798.jpg
LH/418/40,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Canet.jpg
19800035/1370/58426,http://commons.wikimedia.org/wiki/Special:FilePath/Tixier%2C%20L%C3%A9on%20CIPB1781.jpg
19800035/249/33193,http://commons.wikimedia.org/wiki/Special:FilePath/Constant%20Pierre.jpg
19800035/260/34696,http://commons.wikimedia.org/wiki/Special:FilePath/Professeur%20Vallois%20CIPH0339%20%28cropped%29.jpg
LH/559/115,http://commons.wikimedia.org/wiki/Special:FilePath/Coffinieres%20de%20Nordeck%2C%20Gabriel.jpg
LH/2247/37,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Quesnay%20de%20Beaurepaire.jpg
LH/24/46,http://commons.wikimedia.org/wiki/Special:FilePath/Auguste%20Allmer.jpg
LH/353/71,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9odore%20Braun.jpg
LH/1502/73,http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20de%20Rill%C3%A9.png | http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20de%20Rill%C3%A9%20-%20recadr%C3%A9.jpg | http://commons.wikimedia.org/wiki/Special:FilePath/Laurent%20de%20Rill%C3%A9%20par%20Achille%20Lemot.jpg
LH/211/26,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20Berthier.gif
LH/1807/57,http://commons.wikimedia.org/wiki/Special:FilePath/Constant%20Mayer%20photo%20portrait.png
LH/1283/65,http://commons.wikimedia.org/wiki/Special:FilePath/Victor%20Henri%20ca1922.jpg
19800035/189/24573,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Bouton%20en%201899%20%28cropped%29.jpg
LH/2491/15,http://commons.wikimedia.org/wiki/Special:FilePath/Germain%20S%C3%A9e%20CIPB0471.jpg
LH/2645/54,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Georges%20Thenault%2C%20French%20Aviation%20Service%2C%2023351u.jpg
LH/7/80,http://commons.wikimedia.org/wiki/Special:FilePath/Renaud%20Oscar%20d%27Adelsw%C3%A4rd.jpg
LH/552/51,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20de%20Tocqueville%20jeune.jpg
LH/2782/62,http://commons.wikimedia.org/wiki/Special:FilePath/Eugenio%20Chiesa.jpg
19800035/217/28501,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Tilho.jpg
LH/528/31,http://commons.wikimedia.org/wiki/Special:FilePath/Chincholle%2C%20Charles%2C%20Nadar%2C%20Gallica.jpg
